id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
710698,39,2021,546,D. Coote,63,55,2021-12-05T08:00:00-06:00,America/Costa_Rica,1,0,home,2,2,tie
710696,39,2021,495,M. Oliver,66,46,2021-12-05T10:30:00-06:00,America/Costa_Rica,1,1,tie,2,1,home
710697,39,2021,8560,M. Dean,45,42,2021-12-06T14:00:00-06:00,America/Costa_Rica,0,1,away,2,1,home
710707,39,2021,10503,M. Oliver,55,38,2021-12-10T14:00:00-06:00,America/Costa_Rica,0,1,away,2,1,home
710714,39,2021,555,J. Moss,50,39,2021-12-11T06:30:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710713,39,2021,550,S. Attwell,40,66,2021-12-11T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710706,39,2021,494,J. Gillett,42,41,2021-12-11T09:00:00-06:00,America/Costa_Rica,2,0,home,3,0,home
710710,39,2021,519,C. Kavanagh,49,63,2021-12-11T09:00:00-06:00,America/Costa_Rica,1,1,tie,3,2,home
710715,39,2021,565,D. England,71,33,2021-12-11T11:30:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710709,39,2021,512,G. Scott,44,48,2021-12-12T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710712,39,2021,547,P. Bankes,46,34,2021-12-12T08:00:00-06:00,America/Costa_Rica,1,0,home,4,0,home
710711,39,2021,525,A. Madley,52,45,2021-12-12T10:30:00-06:00,America/Costa_Rica,1,0,home,3,1,home
710721,39,2021,565,D. Coote,71,66,2021-12-14T13:45:00-06:00,America/Costa_Rica,0,1,away,0,2,away
710725,39,2021,555,P. Tierney,50,63,2021-12-14T14:00:00-06:00,America/Costa_Rica,3,0,home,7,0,home
710718,39,2021,508,T. Harrington,51,39,2021-12-15T13:30:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710722,39,2021,525,S. Hooper,52,41,2021-12-15T13:30:00-06:00,America/Costa_Rica,1,2,away,2,2,tie
710716,39,2021,494,A. Taylor,42,48,2021-12-15T14:00:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
710723,39,2021,519,M. Oliver,49,45,2021-12-16T13:45:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710724,39,2021,550,M. Dean,40,34,2021-12-16T14:00:00-06:00,America/Costa_Rica,2,1,home,3,1,home
710728,39,2021,546,A. Marriner,63,42,2021-12-18T11:30:00-06:00,America/Costa_Rica,0,3,away,1,4,away
710730,39,2021,562,M. Atkinson,34,50,2021-12-19T08:00:00-06:00,America/Costa_Rica,0,2,away,0,4,away
710735,39,2021,600,D. Coote,39,49,2021-12-19T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710732,39,2021,593,P. Tierney,47,40,2021-12-19T10:30:00-06:00,America/Costa_Rica,1,1,tie,2,2,tie
710743,39,2021,593,J. Moss,47,52,2021-12-26T09:00:00-06:00,America/Costa_Rica,2,0,home,3,0,home
710744,39,2021,598,K. Friend,48,41,2021-12-26T09:00:00-06:00,America/Costa_Rica,0,1,away,2,3,away
710740,39,2021,555,C. Kavanagh,50,46,2021-12-26T09:00:00-06:00,America/Costa_Rica,4,0,home,6,3,home
710742,39,2021,565,G. Scott,71,42,2021-12-26T09:00:00-06:00,America/Costa_Rica,0,2,away,0,5,away
710736,39,2021,495,M. Atkinson,66,49,2021-12-26T11:30:00-06:00,America/Costa_Rica,1,1,tie,1,3,away
710737,39,2021,508,D. England,51,55,2021-12-26T14:00:00-06:00,America/Costa_Rica,2,0,home,2,0,home
710741,39,2021,562,C. Pawson,34,33,2021-12-27T14:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710755,39,2021,596,D. England,38,48,2021-12-28T09:00:00-06:00,America/Costa_Rica,1,2,away,1,4,away
710754,39,2021,585,A. Taylor,41,47,2021-12-28T09:00:00-06:00,America/Costa_Rica,1,1,tie,1,1,tie
710749,39,2021,525,P. Tierney,52,71,2021-12-28T09:00:00-06:00,America/Costa_Rica,3,0,home,3,0,home
710752,39,2021,547,M. Oliver,46,40,2021-12-28T14:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710748,39,2021,519,M. Dean,49,51,2021-12-29T13:30:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710747,39,2021,10503,D. Coote,55,50,2021-12-29T14:15:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710753,39,2021,556,J. Moss,33,44,2021-12-30T14:15:00-06:00,America/Costa_Rica,3,1,home,3,1,home
710756,39,2021,494,S. Attwell,42,50,2022-01-01T06:30:00-06:00,America/Costa_Rica,1,0,home,1,2,away
710765,39,2021,596,R. Jones,38,47,2022-01-01T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710759,39,2021,525,D. England,52,48,2022-01-01T11:30:00-06:00,America/Costa_Rica,0,3,away,2,3,away
710760,39,2021,8560,J. Brooks,45,51,2022-01-02T08:00:00-06:00,America/Costa_Rica,0,2,away,2,3,away
710757,39,2021,10503,C. Pawson,55,66,2022-01-02T08:00:00-06:00,America/Costa_Rica,1,1,tie,2,1,home
710761,39,2021,546,P. Tierney,63,44,2022-01-02T08:00:00-06:00,America/Costa_Rica,1,0,home,3,1,home
710758,39,2021,519,A. Taylor,49,40,2022-01-02T10:30:00-06:00,America/Costa_Rica,2,2,tie,2,2,tie
710763,39,2021,556,M. Dean,33,39,2022-01-03T11:30:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710731,39,2021,585,S. Attwell,41,55,2022-01-11T13:45:00-06:00,America/Costa_Rica,2,1,home,4,1,home
710734,39,2021,598,S. Hooper,48,71,2022-01-12T13:45:00-06:00,America/Costa_Rica,1,0,home,2,0,home
710767,39,2021,508,R. Jones,51,52,2022-01-14T14:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710770,39,2021,555,C. Pawson,50,49,2022-01-15T06:30:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710771,39,2021,562,P. Tierney,34,38,2022-01-15T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710775,39,2021,600,M. Salisbury,39,41,2022-01-15T09:00:00-06:00,America/Costa_Rica,1,0,home,3,1,home
710772,39,2021,565,A. Madley,71,45,2022-01-15T09:00:00-06:00,America/Costa_Rica,2,0,home,2,1,home
710766,39,2021,495,D. Coote,66,33,2022-01-15T11:30:00-06:00,America/Costa_Rica,0,1,away,2,2,tie
710769,39,2021,550,J. Moss,40,55,2022-01-16T08:00:00-06:00,America/Costa_Rica,1,0,home,3,0,home
710774,39,2021,598,M. Dean,48,63,2022-01-16T08:00:00-06:00,America/Costa_Rica,1,2,away,2,3,away
710787,39,2021,508,K. Friend,51,49,2022-01-18T14:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
710720,39,2021,547,J. Moss,46,47,2022-01-19T13:30:00-06:00,America/Costa_Rica,1,1,tie,2,3,away
710717,39,2021,10503,A. Marriner,55,33,2022-01-19T14:00:00-06:00,America/Costa_Rica,0,0,tie,1,3,away
710785,39,2021,596,M. Dean,38,71,2022-01-21T14:00:00-06:00,America/Costa_Rica,0,0,tie,0,3,away
710780,39,2021,8560,C. Pawson,45,66,2022-01-22T06:30:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710783,39,2021,556,J. Moss,33,48,2022-01-22T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710777,39,2021,10503,P. Bankes,55,39,2022-01-22T09:00:00-06:00,America/Costa_Rica,0,0,tie,1,2,away
710781,39,2021,546,C. Kavanagh,63,34,2022-01-22T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710784,39,2021,585,S. Hooper,41,50,2022-01-22T11:30:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710776,39,2021,494,D. Coote,42,44,2022-01-23T08:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710782,39,2021,547,M. Atkinson,46,51,2022-01-23T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
